client_id,quali_relation
527263,Difficult client
688565,Difficult client
1023806,Difficult client
500496,Difficult client
901405,Difficult client
1568953,Difficult client
240406,Difficult client
939377,Difficult client
462930,Difficult client
488065,Difficult client
2152503,Difficult client
1693815,Difficult client
1755373,Difficult client
1356233,Difficult client
927409,Difficult client
252941,Difficult client
1465208,Difficult client
1714468,Difficult client
975916,Difficult client
1889631,Difficult client
1797184,Difficult client
410347,Difficult client
1828274,Difficult client
225123,Difficult client
1231827,Difficult client
1542961,Difficult client
264413,Difficult client
836465,Difficult client
1682243,Difficult client
1335816,Difficult client
1711347,Difficult client
2007314,Difficult client
1099770,Difficult client
418044,Difficult client
219941,Difficult client
1696531,Difficult client
374273,Difficult client
1763261,Difficult client
1099704,Difficult client
1928378,Difficult client
1766658,Difficult client
963370,Difficult client
2156770,Difficult client
1530395,Difficult client
404339,Difficult client
1984840,Difficult client
879678,Difficult client
1133826,Difficult client
1965642,Difficult client
1518125,Difficult client
1381514,Difficult client
988760,Difficult client
708334,Difficult client
400823,Difficult client
1447494,Difficult client
2166201,Difficult client
756595,Difficult client
1907171,Difficult client
1737479,Difficult client
1056431,Difficult client
1799654,Difficult client
417156,Difficult client
2098827,Difficult client
228751,Difficult client
57314,Difficult client
479780,Difficult client
751569,Difficult client
551507,Difficult client
497819,Difficult client
1620020,Difficult client
2254471,Difficult client
1378493,Difficult client
1602409,Difficult client
1335614,Difficult client
580641,Difficult client
282615,Difficult client
557410,Difficult client
1807734,Difficult client
2250546,Difficult client
2241241,Difficult client
1278939,Difficult client
1157668,Difficult client
893071,Difficult client
39785,Difficult client
1494541,Difficult client
1879922,Difficult client
1250581,Difficult client
877368,Difficult client
1788271,Difficult client
582188,Difficult client
2038574,Difficult client
1383290,Difficult client
645347,Difficult client
305429,Difficult client
849226,Difficult client
2116549,Difficult client
1842956,Difficult client
654599,Difficult client
1919396,Difficult client
1806113,Difficult client
937319,Difficult client
925504,Difficult client
1066234,Difficult client
738756,Difficult client
1235708,Difficult client
927228,Difficult client
1946426,Difficult client
24027,Difficult client
501444,Difficult client
1285776,Difficult client
1622923,Difficult client
1562070,Difficult client
1135843,Difficult client
1388567,Difficult client
1590021,Difficult client
807844,Difficult client
2072053,Difficult client
1201863,Difficult client
2199717,Difficult client
2021942,Difficult client
1663333,Difficult client
846992,Difficult client
1758665,Difficult client
1834736,Difficult client
1588023,Difficult client
1690179,Difficult client
791057,Difficult client
1059531,Difficult client
1867844,Difficult client
314429,Difficult client
578480,Difficult client
73987,Difficult client
225079,Difficult client
1081689,Difficult client
145649,Difficult client
1156228,Difficult client
1412518,Difficult client
837634,Difficult client
116691,Difficult client
1208401,Difficult client
1767832,Difficult client
590732,Difficult client
34844,Difficult client
1090302,Difficult client
1218491,Difficult client
756368,Difficult client
368260,Difficult client
1763247,Difficult client
3300,Difficult client
1966176,Difficult client
609467,Difficult client
1643929,Difficult client
1079214,Difficult client
107862,Difficult client
2040498,Difficult client
785167,Difficult client
765139,Difficult client
428244,Difficult client
817244,Difficult client
269055,Difficult client
231685,Difficult client
1174004,Difficult client
1130664,Difficult client
2231172,Difficult client
969892,Difficult client
1377059,Difficult client
191137,Difficult client
60627,Difficult client
1081278,Difficult client
1770477,Difficult client
881969,Difficult client
405977,Difficult client
158740,Difficult client
709063,Difficult client
811578,Difficult client
1777703,Difficult client
1190472,Difficult client
1861762,Difficult client
336803,Difficult client
1356733,Difficult client
1929047,Difficult client
1501592,Difficult client
1440083,Difficult client
244388,Difficult client
1876066,Difficult client
756459,Difficult client
1480755,Difficult client
297178,Difficult client
951741,Difficult client
1590051,Difficult client
988573,Difficult client
564432,Difficult client
1562310,Difficult client
610251,Difficult client
757824,Difficult client
1296841,Difficult client
1338771,Difficult client
1977772,Difficult client
94964,Difficult client
2196878,Difficult client
709452,Difficult client
2083373,Difficult client
290721,Difficult client
2015956,Difficult client
596436,Difficult client
1821741,Difficult client
1419035,Difficult client
1600736,Difficult client
1610960,Difficult client
1235210,Difficult client
1487037,Difficult client
1465803,Difficult client
1262446,Difficult client
2149112,Difficult client
57211,Difficult client
2222550,Difficult client
1810749,Difficult client
265683,Difficult client
1505751,Difficult client
1062959,Difficult client
1613647,Difficult client
155594,Difficult client
2071183,Difficult client
1618460,Difficult client
1877091,Difficult client
169038,Difficult client
806795,Difficult client
2089669,Difficult client
320451,Difficult client
2203825,Difficult client
1315141,Difficult client
43970,Difficult client
1150853,Difficult client
2199344,Difficult client
1291425,Difficult client
1868476,Difficult client
772415,Difficult client
513794,Difficult client
499381,Difficult client
427350,Difficult client
617798,Difficult client
311526,Difficult client
1579721,Difficult client
1986400,Difficult client
1754339,Difficult client
568926,Difficult client
694228,Difficult client
2121235,Difficult client
820276,Difficult client
183546,Difficult client
1783294,Difficult client
1211300,Difficult client
1911301,Difficult client
191998,Difficult client
1946940,Difficult client
1476235,Difficult client
808596,Difficult client
1618102,Difficult client
748398,Difficult client
88935,Difficult client
80672,Difficult client
1975359,Difficult client
2171396,Difficult client
617131,Difficult client
1304318,Difficult client
909909,Difficult client
2168837,Difficult client
1016004,Difficult client
2196343,Difficult client
225160,Difficult client
45144,Difficult client
93292,Difficult client
984538,Difficult client
627228,Difficult client
1727109,Difficult client
1800869,Difficult client
386070,Difficult client
58039,Difficult client
1101926,Difficult client
894610,Difficult client
2187011,Difficult client
17179,Difficult client
2153179,Difficult client
1780375,Difficult client
813809,Difficult client
252308,Difficult client
1898330,Difficult client
1875073,Difficult client
1842601,Difficult client
90463,Difficult client
86644,Difficult client
478879,Difficult client
1242493,Difficult client
1501802,Difficult client
49852,Difficult client
1809351,Difficult client
979759,Difficult client
1434736,Difficult client
60962,Difficult client
1137977,Difficult client
2000883,Difficult client
1772827,Difficult client
315992,Difficult client
1642189,Difficult client
1732928,Difficult client
1165404,Difficult client
682929,Difficult client
366888,Difficult client
488576,Difficult client
2215638,Difficult client
125792,Difficult client
987040,Difficult client
2187779,Difficult client
1689567,Difficult client
1433235,Difficult client
322590,Difficult client
1992972,Difficult client
944859,Difficult client
1481211,Difficult client
600708,Difficult client
244246,Difficult client
1693120,Difficult client
58838,Difficult client
1709463,Difficult client
1825702,Difficult client
1942931,Difficult client
94988,Difficult client
2111823,Difficult client
333971,Difficult client
2249735,Difficult client
293985,Difficult client
491137,Difficult client
244911,Difficult client
1908011,Difficult client
280474,Difficult client
1113326,Difficult client
809916,Difficult client
1659295,Difficult client
735816,Difficult client
967384,Difficult client
2112963,Difficult client
1518334,Difficult client
1831886,Difficult client
2005367,Difficult client
275805,Difficult client
1852574,Difficult client
306983,Difficult client
2000938,Difficult client
639226,Difficult client
1875587,Difficult client
2079150,Difficult client
2023810,Difficult client
420866,Difficult client
617756,Difficult client
96056,Difficult client
438502,Difficult client
1066527,Difficult client
2194007,Difficult client
374630,Difficult client
1473066,Difficult client
1921567,Difficult client
659484,Difficult client
1286906,Difficult client
39698,Difficult client
1704672,Difficult client
1382931,Difficult client
560524,Difficult client
685990,Difficult client
1001542,Difficult client
1185283,Difficult client
1085313,Difficult client
1388312,Difficult client
190611,Difficult client
1300405,Difficult client
1155609,Difficult client
