client_id,method,cost,gain
735665,"{'emails': 2, 'calls': 2}",42.0,10802.188591226683
1202467,"{'emails': 2, 'calls': 2}",42.0,8034.100456991565
423995,"{'emails': 2, 'calls': 2}",42.0,8022.092104850091
513728,"{'emails': 2, 'calls': 2}",42.0,8003.24040492674
1143103,"{'emails': 2, 'calls': 2}",42.0,9365.368032755347
1164618,"{'emails': 2, 'calls': 2}",42.0,10701.511237442164
1470970,"{'emails': 2, 'calls': 2}",42.0,7972.497632946613
2103295,"{'emails': 2, 'calls': 2}",42.0,9308.013264038329
1396526,"{'emails': 2, 'calls': 2}",42.0,7942.663673646514
617446,"{'emails': 2, 'calls': 2}",42.0,9291.500906258207
1971019,"{'emails': 2, 'calls': 2}",42.0,9267.174639064633
366321,"{'emails': 2, 'calls': 2}",42.0,7894.925057182729
800309,"{'emails': 2, 'calls': 2}",42.0,9230.817832574618
1693187,"{'emails': 2, 'calls': 2}",42.0,9214.46864798614
1145530,"{'emails': 2, 'calls': 2}",42.0,7869.169127164545
1223670,"{'emails': 2, 'calls': 2}",42.0,10514.780147295609
1249022,"{'emails': 2, 'calls': 2}",42.0,9163.38286853649
1160696,"{'emails': 2, 'calls': 2}",42.0,9157.024668878581
2271556,"{'emails': 2, 'calls': 2}",42.0,9136.465698946111
524925,"{'emails': 2, 'calls': 2}",42.0,7804.940396453632
2225820,"{'emails': 2, 'calls': 2}",42.0,7745.297258432566
507474,"{'emails': 2, 'calls': 2}",42.0,9058.61772534658
2125828,"{'emails': 2, 'calls': 2}",42.0,7737.698213280143
2238932,"{'emails': 2, 'calls': 2}",42.0,10359.28253310533
1930819,"{'emails': 2, 'calls': 2}",42.0,10354.914276770753
27414,"{'emails': 2, 'calls': 2}",42.0,10342.814402399508
2237325,"{'emails': 2, 'calls': 2}",42.0,7714.250497077978
2141917,"{'emails': 2, 'calls': 2}",42.0,7711.181185624489
2033668,"{'emails': 2, 'calls': 2}",42.0,10316.337372064396
1058399,"{'emails': 2, 'calls': 2}",42.0,8999.353434682478
744614,"{'emails': 2, 'calls': 2}",42.0,8995.351410479907
102977,"{'emails': 2, 'calls': 2}",42.0,7677.755616989902
570500,"{'emails': 2, 'calls': 2}",42.0,7670.420817842304
1046716,"{'emails': 2, 'calls': 2}",42.0,7662.524276024886
1163076,"{'emails': 2, 'calls': 2}",42.0,7647.042977322437
601254,"{'emails': 2, 'calls': 2}",42.0,8939.631540609967
1441479,"{'emails': 2, 'calls': 2}",42.0,10234.934503638498
973569,"{'emails': 2, 'calls': 2}",42.0,7621.656232579004
2027748,"{'emails': 2, 'calls': 2}",42.0,10214.579374269788
1509828,"{'emails': 2, 'calls': 2}",42.0,7613.816000739963
2038200,"{'emails': 2, 'calls': 2}",42.0,8862.184373109738
1524393,"{'emails': 2, 'calls': 2}",42.0,8840.472358475661
1397739,"{'emails': 2, 'calls': 2}",42.0,10125.256525928244
1322312,"{'emails': 2, 'calls': 2}",42.0,10090.837053089363
1066696,"{'emails': 2, 'calls': 2}",42.0,8803.129340139776
1528160,"{'emails': 2, 'calls': 2}",42.0,8764.285505968697
2090164,"{'emails': 2, 'calls': 2}",42.0,10035.26883850907
1065541,"{'emails': 2, 'calls': 2}",42.0,7463.4311190092485
825078,"{'emails': 2, 'calls': 2}",42.0,9984.11715415028
31272,"{'emails': 2, 'calls': 2}",42.0,8689.210388434478
1741211,"{'emails': 2, 'calls': 2}",42.0,9938.298847848895
1378837,"{'emails': 2, 'calls': 2}",42.0,8624.685110328543
867427,"{'emails': 2, 'calls': 2}",42.0,8614.733365569691
1647616,"{'emails': 2, 'calls': 2}",42.0,7356.088522329652
769910,"{'emails': 2, 'calls': 2}",42.0,7342.860538426737
1058029,"{'emails': 2, 'calls': 2}",42.0,9758.706202857924
942346,"{'emails': 2, 'calls': 2}",42.0,9749.083719213195
1768776,"{'emails': 2, 'calls': 2}",42.0,8505.01306327984
1169368,"{'emails': 2, 'calls': 2}",42.0,7265.38626248783
1124052,"{'emails': 2, 'calls': 2}",42.0,8499.964320322155
1111686,"{'emails': 2, 'calls': 2}",42.0,8493.01641843261
1450050,"{'emails': 2, 'calls': 2}",42.0,7242.069468375393
34274,"{'emails': 2, 'calls': 2}",42.0,9695.735544998637
1676691,"{'emails': 2, 'calls': 2}",42.0,7206.081923973156
1645851,"{'emails': 2, 'calls': 2}",42.0,7205.21650241118
1256570,"{'emails': 2, 'calls': 2}",42.0,8414.725668480292
97158,"{'emails': 2, 'calls': 2}",42.0,8384.806871142458
1031139,"{'emails': 2, 'calls': 2}",42.0,9565.842813338491
1481026,"{'emails': 2, 'calls': 2}",42.0,9562.632944551207
837725,"{'emails': 2, 'calls': 2}",42.0,8331.913887422197
1523334,"{'emails': 2, 'calls': 2}",42.0,8314.740854443893
1261854,"{'emails': 2, 'calls': 2}",42.0,9470.844097683565
746394,"{'emails': 2, 'calls': 2}",42.0,8209.275464613007
477640,"{'emails': 2, 'calls': 2}",42.0,8205.900388236936
628244,"{'emails': 2, 'calls': 2}",42.0,8203.054836545292
667447,"{'emails': 2, 'calls': 2}",42.0,7002.515987829116
992391,"{'emails': 2, 'calls': 2}",42.0,6994.577150732148
186715,"{'emails': 2, 'calls': 2}",42.0,9349.956649443491
301161,"{'emails': 2, 'calls': 2}",42.0,8148.672311447601
1024430,"{'emails': 2, 'calls': 2}",42.0,6947.844995528101
1092592,"{'emails': 2, 'calls': 2}",42.0,9311.05688772234
2075386,"{'emails': 2, 'calls': 2}",42.0,6942.990801981177
1255249,"{'emails': 2, 'calls': 2}",42.0,6939.2635983340015
1012732,"{'emails': 2, 'calls': 2}",42.0,8119.715009698953
1995030,"{'emails': 2, 'calls': 2}",42.0,6913.636276307239
455109,"{'emails': 2, 'calls': 2}",42.0,8068.95498114329
1778937,"{'emails': 2, 'calls': 2}",42.0,9229.268293651956
884357,"{'emails': 2, 'calls': 2}",42.0,6879.846017774558
2064310,"{'emails': 2, 'calls': 2}",42.0,8049.951137263524
1881301,"{'emails': 2, 'calls': 2}",42.0,8048.150226177533
314447,"{'emails': 2, 'calls': 2}",42.0,6876.141683342403
610646,"{'emails': 2, 'calls': 2}",42.0,9214.394987568397
681936,"{'emails': 2, 'calls': 2}",42.0,8041.814378892699
739038,"{'emails': 2, 'calls': 2}",42.0,6850.3099796411025
2060798,"{'emails': 2, 'calls': 2}",42.0,9137.84990514988
2014651,"{'emails': 2, 'calls': 2}",42.0,9093.651917667032
687643,"{'emails': 2, 'calls': 2}",42.0,9077.369207964099
1987139,"{'emails': 2, 'calls': 2}",42.0,6731.088916543316
959906,"{'emails': 2, 'calls': 2}",42.0,7858.332701153622
1246244,"{'emails': 2, 'calls': 2}",42.0,6714.008600440259
509415,"{'emails': 2, 'calls': 2}",42.0,6710.413806766765
1451740,"{'emails': 2, 'calls': 2}",42.0,7810.798702380113
1904155,"{'emails': 2, 'calls': 2}",42.0,7809.688923019064
1527496,"{'emails': 2, 'calls': 2}",42.0,6662.982916617873
309624,"{'emails': 2, 'calls': 2}",42.0,6659.811928508079
497420,"{'emails': 2, 'calls': 2}",42.0,6626.859658815011
1165641,"{'emails': 2, 'calls': 2}",42.0,6602.999215791074
876706,"{'emails': 2, 'calls': 2}",42.0,6593.9503374692085
929941,"{'emails': 2, 'calls': 2}",42.0,6581.7554819841325
1871306,"{'emails': 2, 'calls': 2}",42.0,7694.1427856890605
1943757,"{'emails': 2, 'calls': 2}",42.0,6545.576318477594
785960,"{'emails': 2, 'calls': 2}",42.0,8764.67000193462
1275413,"{'emails': 2, 'calls': 2}",42.0,7642.134332910617
2135602,"{'emails': 2, 'calls': 2}",42.0,7631.088070775799
80287,"{'emails': 2, 'calls': 2}",42.0,6508.741962461683
619312,"{'emails': 2, 'calls': 2}",42.0,6503.352298052665
484775,"{'emails': 2, 'calls': 2}",42.0,7608.140935937201
827390,"{'emails': 2, 'calls': 2}",42.0,8689.449694262034
2262407,"{'emails': 2, 'calls': 2}",42.0,8678.494046219388
85677,"{'emails': 2, 'calls': 2}",42.0,7575.333908031264
69808,"{'emails': 2, 'calls': 2}",42.0,7561.591647454985
1651071,"{'emails': 2, 'calls': 2}",42.0,7523.456023532534
964956,"{'emails': 2, 'calls': 2}",42.0,6426.499248777495
903162,"{'emails': 2, 'calls': 2}",42.0,6406.577022232354
544822,"{'emails': 2, 'calls': 2}",42.0,6388.701105486915
899772,"{'emails': 2, 'calls': 2}",42.0,8547.054948445964
2154437,"{'emails': 2, 'calls': 2}",42.0,6357.34609319503
91134,"{'emails': 2, 'calls': 2}",42.0,8498.664168045532
738376,"{'emails': 2, 'calls': 2}",42.0,7411.720973354909
176407,"{'emails': 2, 'calls': 2}",42.0,8487.749240946028
259096,"{'emails': 2, 'calls': 2}",42.0,6330.818204770173
1125469,"{'emails': 2, 'calls': 2}",42.0,8482.914951682673
248212,"{'emails': 2, 'calls': 2}",42.0,7399.170416898194
733268,"{'emails': 2, 'calls': 2}",42.0,6318.66274125761
1532394,"{'emails': 2, 'calls': 2}",42.0,7392.547146522939
385699,"{'emails': 2, 'calls': 2}",42.0,7365.313617183092
2025370,"{'emails': 2, 'calls': 2}",42.0,7344.449416880659
1098265,"{'emails': 2, 'calls': 2}",42.0,6272.370307009751
1657172,"{'emails': 2, 'calls': 2}",42.0,6272.347373567055
260294,"{'emails': 2, 'calls': 2}",42.0,6259.313623723622
600871,"{'emails': 2, 'calls': 2}",42.0,7316.92884575065
293088,"{'emails': 2, 'calls': 2}",42.0,7306.349288721219
1205168,"{'emails': 2, 'calls': 2}",42.0,8364.043120691733
1437287,"{'emails': 2, 'calls': 2}",42.0,7254.1471282396005
409975,"{'emails': 2, 'calls': 2}",42.0,7252.885684848786
1381189,"{'emails': 2, 'calls': 2}",42.0,8291.492976697173
1193044,"{'emails': 2, 'calls': 2}",42.0,8255.340646575833
1979003,"{'emails': 2, 'calls': 2}",42.0,7205.794395019566
451299,"{'emails': 2, 'calls': 2}",42.0,6150.877139275353
1778198,"{'emails': 2, 'calls': 2}",42.0,7194.2821489049675
82656,"{'emails': 2, 'calls': 2}",42.0,7193.6505586702715
2037868,"{'emails': 2, 'calls': 2}",42.0,7167.282391303993
57401,"{'emails': 2, 'calls': 2}",42.0,6120.198941212431
1958240,"{'emails': 2, 'calls': 2}",42.0,8171.275595197154
773926,"{'emails': 2, 'calls': 2}",42.0,8159.14390101426
870337,"{'emails': 2, 'calls': 2}",42.0,8156.545449768754
511225,"{'emails': 2, 'calls': 2}",42.0,7120.217177778618
334025,"{'emails': 2, 'calls': 2}",42.0,7112.134812693229
989465,"{'emails': 2, 'calls': 2}",42.0,8143.391378086209
1064134,"{'emails': 2, 'calls': 2}",42.0,8117.2358727742085
1016222,"{'emails': 2, 'calls': 2}",42.0,8102.178753948546
2078930,"{'emails': 2, 'calls': 2}",42.0,6026.595463204611
928383,"{'emails': 2, 'calls': 2}",42.0,6015.138798606893
785259,"{'emails': 2, 'calls': 2}",42.0,8062.634678376785
2131294,"{'emails': 2, 'calls': 2}",42.0,5975.089798958647
638316,"{'emails': 2, 'calls': 2}",42.0,5974.824870944324
501104,"{'emails': 2, 'calls': 2}",42.0,6987.886183160672
479827,"{'emails': 2, 'calls': 2}",42.0,6978.865965151015
2081205,"{'emails': 2, 'calls': 2}",42.0,6978.669028707607
614244,"{'emails': 2, 'calls': 2}",42.0,5939.849027584729
1511700,"{'emails': 2, 'calls': 2}",42.0,6945.061692980222
1018564,"{'emails': 2, 'calls': 2}",42.0,7930.0469338476905
1134245,"{'emails': 2, 'calls': 2}",42.0,5910.90726679217
631013,"{'emails': 2, 'calls': 2}",42.0,5909.497301613559
512451,"{'emails': 2, 'calls': 2}",42.0,6908.357500140654
792284,"{'emails': 2, 'calls': 2}",42.0,5876.913988423571
1842490,"{'emails': 2, 'calls': 2}",42.0,5871.016159168871
2017038,"{'emails': 2, 'calls': 2}",42.0,6858.362130351992
496292,"{'emails': 2, 'calls': 2}",42.0,5850.105414836941
247483,"{'emails': 2, 'calls': 2}",42.0,5849.975796588071
313209,"{'emails': 2, 'calls': 2}",42.0,7837.610966469005
873707,"{'emails': 2, 'calls': 2}",42.0,5819.872471969192
901728,"{'emails': 2, 'calls': 2}",42.0,5817.790630196917
90027,"{'emails': 2, 'calls': 2}",42.0,5810.021615809096
1886981,"{'emails': 2, 'calls': 2}",42.0,7787.535771664747
142224,"{'emails': 2, 'calls': 2}",42.0,6772.082118756447
1141412,"{'emails': 2, 'calls': 2}",42.0,7756.753036920323
1585738,"{'emails': 2, 'calls': 2}",42.0,5786.024468358906
70900,"{'emails': 2, 'calls': 2}",42.0,5785.854489127317
1902240,"{'emails': 2, 'calls': 2}",42.0,6761.00572543202
2028549,"{'emails': 2, 'calls': 2}",42.0,7743.958332674332
877293,"{'emails': 2, 'calls': 2}",42.0,5771.90718645171
86211,"{'emails': 2, 'calls': 2}",42.0,5771.5754364556315
1500081,"{'emails': 2, 'calls': 2}",42.0,7723.455704638023
429454,"{'emails': 2, 'calls': 2}",42.0,5760.338961292553
750017,"{'emails': 2, 'calls': 2}",42.0,5748.373107917258
674274,"{'emails': 2, 'calls': 2}",42.0,5739.241429790367
1855003,"{'emails': 2, 'calls': 2}",42.0,6691.255473518881
204110,"{'emails': 2, 'calls': 2}",42.0,7658.465973913301
1146101,"{'emails': 2, 'calls': 2}",42.0,6673.963078790992
2107331,"{'emails': 2, 'calls': 2}",42.0,7642.204099380814
1208737,"{'emails': 2, 'calls': 2}",42.0,7641.429500351195
1850731,"{'emails': 2, 'calls': 2}",42.0,6649.823761696739
1220366,"{'emails': 2, 'calls': 2}",42.0,7597.93332490663
1936624,"{'emails': 2, 'calls': 2}",42.0,5665.959180598342
516307,"{'emails': 2, 'calls': 2}",42.0,6626.827151275363
2178449,"{'emails': 2, 'calls': 2}",42.0,5632.335667684443
2266552,"{'emails': 2, 'calls': 2}",42.0,7548.362635552743
1864236,"{'emails': 2, 'calls': 2}",42.0,6573.218372524523
1456631,"{'emails': 2, 'calls': 2}",42.0,5609.537317747126
88034,"{'emails': 2, 'calls': 2}",42.0,7484.880237930574
1849814,"{'emails': 2, 'calls': 2}",42.0,7478.092922416735
2053892,"{'emails': 2, 'calls': 2}",42.0,5571.229390119513
1487497,"{'emails': 2, 'calls': 2}",42.0,6503.165697782912
2160786,"{'emails': 2, 'calls': 2}",42.0,6499.132759118222
2134673,"{'emails': 2, 'calls': 2}",42.0,7432.67213008363
991379,"{'emails': 2, 'calls': 2}",42.0,5543.202852203553
2019242,"{'emails': 2, 'calls': 2}",42.0,6467.286694524969
98540,"{'emails': 2, 'calls': 2}",42.0,6462.354360785401
833964,"{'emails': 2, 'calls': 2}",42.0,5515.726001483538
244897,"{'emails': 2, 'calls': 2}",42.0,7348.135828986423
1673128,"{'emails': 2, 'calls': 2}",42.0,6414.8484903842445
413511,"{'emails': 2, 'calls': 2}",42.0,7320.463557667821
1113248,"{'emails': 2, 'calls': 2}",42.0,6389.093950147342
391363,"{'emails': 2, 'calls': 2}",42.0,7314.494689795329
422144,"{'emails': 2, 'calls': 2}",42.0,6381.463341852303
1275164,"{'emails': 2, 'calls': 2}",42.0,7308.420337478905
1542811,"{'emails': 2, 'calls': 2}",42.0,6375.102321274665
417343,"{'emails': 2, 'calls': 2}",42.0,5438.958693038129
1443048,"{'emails': 2, 'calls': 2}",42.0,6364.569870932157
848327,"{'emails': 2, 'calls': 2}",42.0,5438.3376978884
1559749,"{'emails': 2, 'calls': 2}",42.0,6324.171193507949
1202642,"{'emails': 2, 'calls': 2}",42.0,7234.671451146411
604026,"{'emails': 2, 'calls': 2}",42.0,7233.448381866422
2052451,"{'emails': 2, 'calls': 2}",42.0,7231.688828414852
930835,"{'emails': 2, 'calls': 2}",42.0,5392.939767625213
1367387,"{'emails': 2, 'calls': 2}",42.0,5371.84580589408
1956453,"{'emails': 2, 'calls': 2}",42.0,5365.620679736517
1494757,"{'emails': 2, 'calls': 2}",42.0,7177.577141658095
453204,"{'emails': 2, 'calls': 2}",42.0,5352.958166522155
15024,"{'emails': 2, 'calls': 2}",42.0,5348.195705985091
1987080,"{'emails': 2, 'calls': 2}",42.0,5344.092913559566
1572255,"{'emails': 2, 'calls': 2}",42.0,5343.402674338693
2093337,"{'emails': 2, 'calls': 2}",42.0,7143.95060041704
190589,"{'emails': 2, 'calls': 2}",42.0,5326.8905274037525
2139438,"{'emails': 2, 'calls': 2}",42.0,5318.329765937638
1959841,"{'emails': 2, 'calls': 2}",42.0,7128.520549903696
1557596,"{'emails': 2, 'calls': 2}",42.0,7127.384031068243
436956,"{'emails': 2, 'calls': 2}",42.0,5315.227701329353
1294764,"{'emails': 2, 'calls': 2}",42.0,6219.272679491669
388201,"{'emails': 2, 'calls': 2}",42.0,7121.674149937153
444622,"{'emails': 2, 'calls': 2}",42.0,5312.74189983963
943422,"{'emails': 2, 'calls': 2}",42.0,6197.645060457835
1356398,"{'emails': 2, 'calls': 2}",42.0,7064.648373421608
1739197,"{'emails': 2, 'calls': 2}",42.0,7049.573322284884
891323,"{'emails': 2, 'calls': 2}",42.0,7046.810910365419
978934,"{'emails': 2, 'calls': 2}",42.0,5230.490283468126
199764,"{'emails': 2, 'calls': 2}",42.0,6114.616157776799
869026,"{'emails': 2, 'calls': 2}",42.0,5220.591587762786
2033309,"{'emails': 2, 'calls': 2}",42.0,5218.378325186691
1245953,"{'emails': 2, 'calls': 2}",42.0,6968.179758090756
506609,"{'emails': 2, 'calls': 2}",42.0,6952.372013970342
738084,"{'emails': 2, 'calls': 2}",42.0,6928.3279726010915
1227466,"{'emails': 2, 'calls': 2}",42.0,6924.872581435212
1918014,"{'emails': 2, 'calls': 2}",42.0,6028.910876892403
1544605,"{'emails': 2, 'calls': 2}",42.0,6880.518829593154
830427,"{'emails': 2, 'calls': 2}",42.0,5996.678715890959
914108,"{'emails': 2, 'calls': 2}",42.0,6833.116095881649
961971,"{'emails': 2, 'calls': 2}",42.0,6825.884012837579
2160002,"{'emails': 2, 'calls': 2}",42.0,5948.565428948819
2228414,"{'emails': 2, 'calls': 2}",42.0,5919.95065207875
1159692,"{'emails': 2, 'calls': 2}",42.0,5039.721024876101
2119271,"{'emails': 2, 'calls': 2}",42.0,5894.2052683164475
206232,"{'emails': 2, 'calls': 2}",42.0,6746.092574707061
1205689,"{'emails': 2, 'calls': 2}",42.0,5872.021648253231
1656868,"{'emails': 2, 'calls': 2}",42.0,5861.422413897992
277124,"{'emails': 2, 'calls': 2}",42.0,5859.0540672691495
2045748,"{'emails': 2, 'calls': 2}",42.0,5000.2542272043975
1525364,"{'emails': 2, 'calls': 2}",42.0,6686.072847797472
2075945,"{'emails': 2, 'calls': 2}",42.0,6677.073387706362
258246,"{'emails': 2, 'calls': 2}",42.0,6668.808428486714
900091,"{'emails': 2, 'calls': 2}",42.0,6639.142759943508
956400,"{'emails': 2, 'calls': 2}",42.0,4952.428625654814
683443,"{'emails': 2, 'calls': 2}",42.0,5792.419531662983
1733520,"{'emails': 2, 'calls': 2}",42.0,4949.507598391175
1050293,"{'emails': 2, 'calls': 2}",42.0,6618.747638167457
1236267,"{'emails': 2, 'calls': 2}",42.0,5764.095727756133
2082523,"{'emails': 2, 'calls': 2}",42.0,5751.476098605526
1039410,"{'emails': 2, 'calls': 2}",42.0,4912.572207517967
2147650,"{'emails': 2, 'calls': 2}",42.0,5740.682511372763
964064,"{'emails': 2, 'calls': 2}",42.0,6573.576820518781
1330888,"{'emails': 2, 'calls': 2}",42.0,4901.409526065653
1294453,"{'emails': 2, 'calls': 2}",42.0,5726.1504157986565
302328,"{'emails': 2, 'calls': 2}",42.0,6554.926206587358
482017,"{'emails': 2, 'calls': 2}",42.0,4879.022779298571
186315,"{'emails': 2, 'calls': 2}",42.0,4877.725791270718
134832,"{'emails': 2, 'calls': 2}",42.0,5701.071666501268
295874,"{'emails': 2, 'calls': 2}",42.0,4859.791499572929
754249,"{'emails': 2, 'calls': 2}",42.0,4854.00368462719
130994,"{'emails': 2, 'calls': 2}",42.0,5666.612031342436
1787392,"{'emails': 0, 'calls': 2}",40.0,5148.683159617407
